"titulo";"url_noticia";"tag";"texto";"url_imagen";"periodista";"tiempo";"fecha_captura"
"   Carlos Alcaraz arrasa con Djokovic y logra el bicampeonato en Wimbledon";"/el-deportivo/noticia/carlos-alcaraz-arrasa-con-djokovic-y-logra-el-bicampeonato-en-wimbledon/I7I2NAS4VRBWZJWOB25TRHS5AM/";"Tenis ";"El tenista español, 3° del ranking ATP, se impuso en sets de 6-2, 6-2 y  7-6 (4) al serbio (2°) en la final del grand slam londinense.";"https://www.latercera.com/resizer/3gtL7DAeBZPLGqYD-SwkcdCySBQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/DIH2DEWRVCCMQJFLFI7MXTZWKM.jpg";"Pablo Retamal V.";" Hace 17 horas ";"2024-07-15"
"   Hamas descarta haberse retirado de conversaciones de alto el fuego tras ataques israelíes";"/mundo/noticia/hamas-descarta-haberse-retirado-de-conversaciones-de-alto-el-fuego-tras-ataques-israelies/HTAV2UJ6FBBTBPW2DZMX7F4JKQ/";"Hamas ";"Izzat El-Reshiq, miembro de la oficina política de Hamás, acusó al primer ministro israelí, Benjamin Netanyahu, de intentar desbaratar los esfuerzos de los mediadores árabes y de Estados Unidos para alcanzar un acuerdo de alto el fuego.";"https://www.latercera.com/resizer/TtA1nfbu4RoTFYtGT7m9Pck9bog=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/CMS23E4U2CM5PQK3UOKIWHSKAY.jpg";"Agencia Reuters";" Hace 17 horas ";"2024-07-15"
"   El día en que un disparo sonó durante la cuenta pública en el Congreso (y del revólver de un diputado)";"/culto/2024/07/14/el-dia-en-que-un-disparo-sono-durante-la-cuenta-publica-en-el-congreso-y-del-revolver-de-un-diputado/";"Historia ";"Durante su último mensaje al país en 1938, con que Arturo Alessandri cerraba su segunda administración, el líder del Movimiento Nacional Socialista, Jorge González von Marées disparó un tiro al aire en medio de la sesión. No fue casual. Todo era parte de un plan en que el grupo pretendía generar las condiciones para aglutinar a la oposición al ""León"" e imponer a su propio candidato a la presidencia.";"https://www.latercera.com/resizer/PqD8VGzhThUWy9TYgw8uyppsrjE=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LHJLKJXGWJBXTAJHLDLYJAV6XE.jpg";"Felipe Retamal";" Hace 17 horas ";"2024-07-15"
"   Trump da gracias a Dios por “impedir” el atentado y pide “unidad y carácter” ante “el rostro de la maldad”";"/mundo/noticia/trump-da-gracias-a-dios-por-impedir-el-atentado-y-pide-unidad-y-caracter-ante-el-rostro-de-la-maldad/N232VK7AMRFPNF3ATSSDDVGLXQ/";"Donald Trump ";"“Nada hay que temer, y seguiremos firmes en nuestra fe y desafiantes ante el rostro de la maldad”, ha manifestado el candidato republicano.";"https://www.latercera.com/resizer/ufDkXnB4BJ6aKOFfX4jQi3jXkG0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/PR3BOOKZSRWAGGV2WR4RDOI3BI.jpg";"Europa Press";" Hace 17 horas ";"2024-07-15"
"   Conductor atropella en Puente Alto a cuatro peatones: una persona terminó fallecida";"/nacional/noticia/conductor-atropella-en-puente-alto-a-cuatro-peatones-una-persona-termino-fallecida/CNDKSTO2BBAZ3JT7RER274TCXE/";"Accidente de tránsito ";"Los hechos ocurrieron durante la madrugada de este sábado en Camino Al Volcán. Tras el accidente el chofer se bajó del vehículo e intentó darse a la fuga, pero fue detenido por Carabineros a pocos metros del lugar.";"https://www.latercera.com/resizer/KbCkG9YUnp_LgNp8TENK3GLRxak=/375x250/smart/filters:focal(374x279:384x269)/cloudfront-us-east-1.images.arcpublishing.com/copesa/WAMGWPVOZ5EIXOVUKMX2GZ4Y64.jpg";"Joaquín Barrientos";" Hace 17 horas ";"2024-07-15"
"   Científicos anuncian la fecha probable del fenómeno La Niña: estas serían sus consecuencias";"/tendencias/noticia/cientificos-anuncian-la-fecha-probable-del-fenomeno-la-nina-estas-serian-sus-consecuencias/ZOP2DF5WGFAI5CDHOXPMFWQATE/";"Medioambiente ";"La Niña es un fenómeno climático de impacto global significativo. A medida que nos acercamos a la posible transición a La Niña, es importante entender cómo este fenómeno puede afectar a diferentes regiones del mundo.";"https://www.latercera.com/resizer/qBjKmmUHU5Jp5W8HmmYtuSxLNwE=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/QHXYHVNV3ZGYRHRDWDN5X433NQ.jpg";"Baltasar Daza y Agencia Reuters";" Hace 17 horas ";"2024-07-15"
"   Detienen a trabajador social por almacenar y distribuir material pornográfico infantil: trabajaba en programa de protección a niños víctimas de abuso sexual";"/nacional/noticia/detienen-a-trabajador-social-por-almacenar-y-distribuir-material-pornografico-infantil-trabajaba-en-programa-de-proteccion-a-ninos-victimas-de-abuso-sexual/7SOPTEQSYNEODAPRTROSIMWJNI/";"Policial ";"En su domicilio fueron encontrados más de 250 videos asociados a este delito.";"https://www.latercera.com/resizer/h8M-nbW4eBtiEz5ai2oi3j5Xyug=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/5U5CNVWJSJGTNB6KC2O7L7AAQU.jpg";"Gabriela Briones";" Hace 17 horas ";"2024-07-15"
"   Cuando Claudio Reyes estuvo de novio con una nieta de Pinochet: “Me cagó mi carrera en teleseries”";"/culto/2024/07/14/cuando-claudio-reyes-estuvo-de-novio-con-una-nieta-de-pinochet-me-cago-mi-carrera-en-teleseries/";"Claudio Reyes ";"El comediante recordó en el libro Mucha Tele la fugaz relación que, según él, lo sacó para siempre de las producciones dramáticas, donde consiguió éxito en Bellas y Audaces, lo que incluso lo llevó a interpretar el hit La Tarde está Llorando.";"https://www.latercera.com/resizer/eS2n-DTjTManTgmPH-6AS67KVbc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LU2EWEI7SBGRNBNINFX7Q2JEAM.jpg";"Equipo de Culto";" Hace 17 horas ";"2024-07-15"
"   El fenómeno de La Niña en Chile: cómo será el próximo verano según el Noaa";"/tendencias/noticia/el-fenomeno-de-la-nina-en-chile-como-sera-el-proximo-verano-segun-el-noaa/EG4BIG6WERB4FKH2FB6ZZSWRHE/";"Medioambiente ";"La visita de La Niña es inminente: llegaría en los próximos meses y estos serían sus efectos sobre este verano 2024-2025 en Chile, según un climatólogo.";"https://www.latercera.com/resizer/K2boLHwGg-pRsdEUOo--6bGcTeM=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/JEAL32FCPRFUTAVXEBV44SU5YA.JPG";"Nicole Iporre";" Hace 17 horas ";"2024-07-15"
"   Este es el país de Latinoamérica con mayor estrés hídrico (y que La Niña podría agravar)";"/tendencias/noticia/este-es-el-pais-de-latinoamerica-con-mayor-estres-hidrico-y-que-la-nina-podria-agravar/I7BD54JALRGMVHTAX5WLO2BYRU/";"Medioambiente ";"Según las proyecciones de los científicos, en 25 años más la mitad de la población vivirá en zonas de sequía y escasez de agua, provocando graves problemas sociales y económicos, como el aumento de la desigualdad y el precio de los alimentos.";"https://www.latercera.com/resizer/VN7nktBaNGFURyuPHjQH_kspCLU=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/I6LS3IUIJNCILKO5TRWFYPIW5U.jpg";"Nicole Iporre";" Hace 17 horas ";"2024-07-15"
"   Al menos ocho heridos a manos de la policía durante el desalojo de una manifestación propalestina en Berlín";"/mundo/noticia/al-menos-ocho-heridos-a-manos-de-la-policia-durante-el-desalojo-de-una-manifestacion-propalestina-en-berlin/FZ5KPMOD3NE4BLTAOQNDBYNRBQ/";"Alemania ";"La protesta, que comenzó en la tarde del sábado en el barrio de Steglitz para luego poner rumbo hacia Innsbrucker Platz, ha contado con la participación de unas 600 personas, según la policía.";"https://www.latercera.com/resizer/6j7K50pw2DG7TIK_mzW87pGrwGI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/CYVBAWGA5K5XJAC5I2VHB3WNG4.jpg";"Europa Press";" Hace 17 horas ";"2024-07-15"
"   Servicio Secreto de EE.UU. asegura que Trump contaba con protección adicional propia de eventos públicos";"/mundo/noticia/servicio-secreto-de-eeuu-asegura-que-trump-contaba-con-proteccion-adicional-propia-de-eventos-publicos/56PT5LVCARDG3GPK62QZ5HXFHU/";"Donald Trump ";"Horas antes del desmentido del Servicio Secreto, el congresista republicano Mike Waltz, por Florida, acusó al secretario de Seguridad Nacional de EE.UU., Alejandro Mayorkas, de rechazar medidas adicionales de protección a Trump.";"https://www.latercera.com/resizer/rGDBCX1MjALcdXX2niz7ze-hiXo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/DX7PHK42C264MLMLHQR5EYCHZM.jpg";"Europa Press";" Hace 18 horas ";"2024-07-15"
"   Kast condena ataque contra Trump: “El verdadero peligro para la democracia es la violencia que algunos utilizan como medio de acción política”";"/mundo/noticia/kast-condena-ataque-contra-trump-el-verdadero-peligro-para-la-democracia-es-la-violencia-que-algunos-utilizan-como-medio-de-accion-politica/IT2I4TL27VGQ5KXZHHXTEP5YGE/";"José Antonio Kast ";"A través de su cuenta de X, el excandidato presidencial de Republicanos lamentó el atentado contra el exjefe de Estado norteamericano, que le costó la vida de uno de los partidarios de este último.";"https://www.latercera.com/resizer/8djC4cW9zcdzFVKzMh24FwAYuDo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LM62XFNKB5A4PGTRSOMW3SYF6Q.jpg";"Joaquín Díaz";" Hace 18 horas ";"2024-07-15"
"   Astrónomos anuncian explosión de una estrella los próximos días, la que podría verse a simple vista";"/que-pasa/noticia/astronomos-anuncian-explosion-de-una-estrella-los-proximos-dias-la-que-podria-verse-a-simple-vista/QAFRO26VLJBI3EXOQEQP242ZMM/";"Ciencia ";"El fenómeno que ocurrirá en cualquier momento producirá una gran liberación de energía, generando un enorme resplandor en el espacio, un fenómeno que solo ocurre una vez por siglo.";"https://www.latercera.com/resizer/_hmLeU5c9pbOANJLcFijv6IcGHo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/VNDKGVGLIZHOLIVHOYKMVJP3P4.jpg";"Patricio Lazcano";" Hace 18 horas ";"2024-07-15"
"   Encuentran cuerpo calcinado al interior de un vehículo en La Higuera: todavía no ha podido ser identificado";"/nacional/noticia/encuentran-cuerpo-calcinado-al-interior-de-un-vehiculo-en-la-higuera-todavia-no-ha-podido-ser-identificado/B7EWBW2XIZHEXLGZUMRWORTN4A/";"La Higuera ";"El auto con el cuerpo adentro fue hallado en el kilómetro 512 de la ruta 5 Norte, cerca de Caleta Hornos. El equipo ECOH de la Fiscalía y la Brigada de Homicidios de la PDI fueron al lugar para realizar diligencias investigativas y esclarecer el posible delito o descartar la participación de terceras personas.";"https://www.latercera.com/resizer/P4e44iXXMQprMXDsr0nLnmXDE_4=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/46HKOF6QV5G3VKUJZPINC27ZVQ.jpg";"Joaquín Barrientos";" Hace 18 horas ";"2024-07-15"
"   Muere Claudio Reyes, actor y comediante que interpretó a “Charly Badulaque” y el “Huaso Clemente”";"/culto/2024/07/14/muere-claudio-reyes-actor-y-comediante-que-interpreto-a-charly-badulaque-y-el-huaso-clemente/";"Claudio Reyes ";"El actor alcanzó notoriedad por sus participaciones en el programa Jappening con ja.";"https://www.latercera.com/resizer/s7LjG-wLz8eCIFTEji9q_YLwrvc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/EYYKS3MJRJDYZB54QCFJCURHA4.png";"Sebastián Yeza";" Hace 18 horas ";"2024-07-15"
"   Trump da gracias a Dios por “impedir” el atentado y dice que acudirá a la Convención Nacional Republicana ";"/mundo/noticia/trump-da-gracias-a-dios-por-impedir-el-atentado-y-dice-que-acudira-a-la-convencion-nacional-republicana/UZYQCQJZDNBLXDT3N2FAS7ME7E/";"EE.UU. ";"""Nada hay que temer, y seguiremos firmes en nuestra fe y desafiantes ante el rostro de la maldad”, manifestó en su plataforma de redes sociales TruthSocial.";"https://www.latercera.com/resizer/XnOH--afOUfTx0RPlR98Z7ZigCw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/KOOKSWMVAH2DJBO3MOL6OWD2MU.jpg";"Fernando Fuentes";" Hace 18 horas ";"2024-07-15"
"   Shannen Doherty, actriz de “90210″, fallece a los 53 años";"/culto/2024/07/14/shannen-doherty-actriz-de-90210-fallece-a-los-53-anos/";"Shannen Doherty ";"""Perdió la batalla contra el cáncer después de muchos años de lucha contra la enfermedad"", afirmó Leslie Sloane, agente de la actriz, a la hora de confirmar su deceso.";"https://www.latercera.com/resizer/3ElkQcUjZuI1kIChDSQDrlD6Yjg=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LNQ5B7SK5RFCLOAS5J6GZWCFHY.jpg";"Lisa Richwine";" Hace 19 horas ";"2024-07-15"
"   Otra más de la Conmebol: el insólito cambio que provocará el show de Shakira en la final de la Copa América";"/el-deportivo/noticia/otra-mas-de-la-conmebol-el-insolito-cambio-que-provocara-el-show-de-shakira-en-la-final-de-la-copa-america/TI523YGSJ5BIJJEN4BN6UC6M2A/";"Fútbol ";"La presentación de la cantante colombiana en el entretiempo significará superar los 15 minutos habituales.";"https://www.latercera.com/resizer/s_MH3Lsy_uEKrz2djulp9sxET64=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/FFTGMH66PRHLNHLD6YLTPTPJLU.jpg";"Pablo Retamal V.";" Hace 19 horas ";"2024-07-15"
"   Tiroteo a una botillería en Huechuraba dejó a una mujer fallecida y otros tres heridos";"/nacional/noticia/tiroteo-a-una-botilleria-en-huechuraba-dejo-a-una-mujer-fallecida-y-otros-tres-heridos/GLM456GUABB37KQ55SO4YQKV44/";"Policial ";"Dos individuos se bajaron de un vehículo y procedieron a realizar una gran cantidad de disparos al recinto. La PDI en conjunto al Equipo de Crimen Organizado y Homicidios  (ECOH) fueron al lugar para determinar las causas del ataque. Según el fiscal ECOH Leonardo Tapia ""no se ha descartado ninguna hipótesis"".";"https://www.latercera.com/resizer/iS4zTN3W_eNizt5_C9qFl1kK6CQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/BBVHDPMO7VC3DPSU2XQ7UIL7RU.jpg";"Joaquín Barrientos";" Hace 19 horas ";"2024-07-15"
"   Tres adolescentes mueren tras ser baleados por desconocidos en Quilicura: fueron atacados mientras estaban en un cumpleaños";"/nacional/noticia/tres-adolescentes-mueren-tras-ser-baleados-por-desconocidos-en-quilicura-fueron-atacados-mientras-estaban-en-un-cumpleanos/UXEID4YP4JEIZABGHXDNUWE73U/";"Policial ";"Al menos tres personas están en riesgo vital tras haber sido heridas por las ráfagas de disparos que se registraron en el lugar.";"https://www.latercera.com/resizer/V62AkQOt_ZvekQn-_Lw-i2THOIs=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/YPJ6MMFKH5BD7JDREASAHJ73VI.jpg";"Sebastián Yeza";" Hace 19 horas ";"2024-07-15"
"   Noaa anticipa la llegada de La Niña para agosto: así cambiará el clima del país";"/que-pasa/noticia/noaa-anticipa-la-llegada-de-la-nina-para-agosto-asi-cambiara-el-clima-del-pais/Z7ZBTRMNLBGL7PDZU4YREUSKMA/";"Medioambiente ";"Último informe del organismo, emitido este viernes, sostiene que aunque el planeta continúa en una etapa neutral, cada vez hay más probabilidades de que arribe La Niña, fenómeno el que se extendería hasta el verano 2024-2025.";"https://www.latercera.com/resizer/3dA4qDp5tY0tMp9JFV2efhOxmtk=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/YMD5WIQO6ZEU3PLTSG3JV4UISI.jpg";"Carlos Montes";" Hace 19 horas ";"2024-07-15"
"   Rusia condena el ataque contra Trump y acusa al gobierno de Biden de crear la “atmósfera” para que se diera";"/mundo/noticia/rusia-condena-el-ataque-contra-trump-y-acusa-al-gobierno-de-biden-de-crear-la-atmosfera-para-que-se-diera/OICYDG6C5JG2JI5MMRNUEZYILY/";"Donald Trump ";"“Después de numerosos intentos de eliminar al candidato Trump de la arena política (...) era obvio para todos los observadores externos que su vida estaba en peligro”, dijo el portavoz del Kremlin, Dimitri Peskov.";"https://www.latercera.com/resizer/HMaspQOCXEEWkstxylL5eoH5fUk=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/UEK3MULMNJ7DIKBH6KTJBMI3JE.jpg";"Europa Press";" Hace 20 horas ";"2024-07-15"
"   Por qué Australia niega la visa a personas que tienen discapacidad";"/tendencias/noticia/por-que-australia-niega-la-visa-a-personas-que-tienen-discapacidad/WLX5Z2CC4RAT7D5NMUG4WMDZWY/";"Australia ";"Aunque un extranjero haya trabajado por años y formado una familia en Australia, un solo diagnóstico de salud puede cambiar su estado migratorio y obligarlo a salir del país.";"https://www.latercera.com/resizer/j5HJTLBnD1-htAM4mfYemjlNJbM=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/FQMUFYAIQJGUJD7UVHVDNO6HRQ.jpg";"Nicole Iporre";" Hace 20 horas ";"2024-07-15"
"   El duro análisis de Lorenzo Antillo: “La gestión de Pablo Milad ha sido intrascendente e indolente”";"/el-deportivo/noticia/el-duro-analisis-de-lorenzo-antillo-la-gestion-de-pablo-milad-ha-sido-intrascendente-e-indolente/Y4Z3LUNSDRARRDIVSKPERMSHKM/";"LT Domingo ";"El expresidente de Audax Italiano, quien compitió con el curicano por la presidencia de la ANFP, no esconde su preocupación por el presente de la industria del fútbol. No descarta volver a la actividad.";"https://www.latercera.com/resizer/CWmE0DcbEAXWoxm_YCFAmnTJA2A=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/2MEM7SQNEBEDPEWSJDFTUOYASQ.jpg";"Matías Parker";" 13 jul 2024 08:45 PM";"2024-07-15"
"   Trump “a salvo” tras tiroteo en acto de campaña y sospechoso de ataque fue abatido";"/mundo/noticia/grave-incidente-contra-trump-en-vispera-de-inicio-de-convencion-republicana/UWI7AZNZXRHI5EJIUXFTEWQ4LE/";"Elecciones EE.UU. ";"El expresidente estaba en un acto de campaña en Pennsylvania cuando se oyeron unos disparos. El Servicio Secreto dijo que Trump se encontraba “a salvo”.";"https://www.latercera.com/resizer/Zt1862wpV9OS32YhExPwlzryFjc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/UPQZOKJ3M5JU32ZV3WADC4K72M.jpg";"Cristina Cifuentes";" 13 jul 2024 08:07 PM";"2024-07-15"
"   ¿Cuánto vale “La Roja”?: Entre US$70 millones y US$100 millones";"/pulso/noticia/cuanto-vale-la-roja-entre-us70-millones-y-us100-millones-segun-los-gestores-de-la-marca/QTLSW3U5QNDKXGNGRPGR4K7TTU/";"Fútbol ";"Mediagol, la firma que administra los derechos de imagen de la selección chilena de fútbol, sitúa en la parte alta de ese rango el valor actual del combinado nacional. Aunque los malos desempeños en la Copa América y otros torneos han golpeado a la enseña, David Belmar, director de la firma conjunta entre 1190 Sports y la española MediaPro, dice que tras cada fracaso, “la ilusión” de la hinchada le devuelve su valor al emblema.";"https://www.latercera.com/resizer/3q81G74BsIk57z2LQDCYwsMgQoM=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/5VMELYY235FPDLFIUAD33IQ2I4.jpg";"Fernando Vega";" 13 jul 2024 07:30 PM";"2024-07-15"
"   Apuñalan a voluntario de Bomberos de La Granja a pocos metros de su cuartel";"/nacional/noticia/apunalan-a-voluntario-de-bomberos-de-la-granja-a-pocos-metros-de-su-cuartel/NSFEKXGNAZCUDP5UBYDPMPGM2Y/";"Bomberos ";"Tras el ataque, la víctima logró llegar hasta las dependencias de la Quinta Compañía de Bomberos, pudiendo ser auxiliado por sus colegas y trasladado hasta un recinto asistencial.";"https://www.latercera.com/resizer/0U2n2QTdrgDD_BRxN_rs96fC_Vk=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/2XF7SZS7HZAAJDCCI6LVCZXD2U.png";"Roberto Martínez";" Hace 2 horas ";"2024-07-16"
